policy,n,xo,env,num_machines,lead_time_p,mttf,a,co,ce,max_batch_size,sorted_degradation,avg_cost,std_cost,avg_FR,std_FR,avg_ES,std_ES
probsp,3,52.5,Inventory,10,0.5,5,1,2,5,3,False,4.733819999998981,0.018939155208190468,0.8691126489871317,0.0021611548867218984,1.7539681818181816,0.012158339823871682
probsp,3,55.0,Inventory,10,0.5,5,1,2,5,5,False,4.738944999998983,0.0231158760379124,0.8598376334402605,0.0033235951151318038,1.7252636363636369,0.015502902953962458
probsp,4,50.0,Inventory,10,0.5,5,1,2,10,3,False,5.542859999998673,0.01525940365807318,0.9405643414044442,0.0015439755874890875,2.655527272727271,0.022026938803608963
probsp,1,71.25,Inventory,10,0.5,10,1,2,5,3,False,3.130474999999343,0.012052141925815557,0.8318806105241838,0.002878976429546916,1.0494000000000008,0.009299311269266574
probsp,4,51.25,Inventory,10,0.5,5,1,2,10,5,False,5.589084999998672,0.029749975210062774,0.9378551967145661,0.0021025897149387837,2.6926318181818156,0.021412617447440645
probsp,1,71.25,Inventory,10,0.5,10,1,2,5,5,False,3.119614999999339,0.014378613458877025,0.8338132698958283,0.0030351189851258098,1.0579454545454534,0.01034605366534907
probsp,1,62.5,Inventory,10,0.5,10,1,2,10,3,False,3.6664749999991115,0.012911782409876359,0.9248253190000387,0.0018511630628801337,1.673013636363637,0.012444157080917607
probsp,0,50.0,Inventory,30,0.2,5,1,2,5,3,False,34.07357000000038,0.03891084167685867,0.003879515233497388,0.0002850631507874636,6.363636363636345e-05,6.803013430498068e-05
probsp,1,63.75,Inventory,10,0.5,10,1,2,10,5,False,3.656124999999134,0.016857539114586945,0.9148349246601608,0.0022138304341441355,1.5829499999999996,0.0139125285413261
probsp,0,43.75,Inventory,30,0.2,5,1,2,5,5,False,28.70482499999456,0.08881029290008026,0.05513582916085995,0.001919899187117157,0.006927272727272726,0.0009242374565191877
probsp,14,100,Inventory,30,0.2,5,1,2,10,5,False,54.448119999990844,0.1281783370933884,0.05512107220523712,0.0012450121172656095,0.007013636363636368,0.0007948829114877527
probsp,4,86.25,Inventory,30,0.2,5,1,2,10,3,False,61.217134999992325,0.06396846508252582,0.0038917842216558475,0.00021595091751219495,5.909090909090892e-05,6.115283657760764e-05
